Close,High,Low,Open,Volume
1187.76001,1190.339966,1173.640015,1189.079956,3673450000
1180.550049,1187.400024,1174.140015,1182.959961,4284700000
1206.069946,1207.609985,1186.599976,1186.599976,4548110000
1221.530029,1221.890015,1206.810059,1206.810059,4970800000
1224.709961,1225.569946,1216.819946,1219.930054,3735780000
1223.119995,1225.800049,1220.670044,1223.869995,3527370000
1223.75,1235.050049,1223.25,1227.25,6970630000
1228.280029,1228.930054,1219.5,1225.02002,4607590000
1233,1234.709961,1226.849976,1230.140015,4522510000
1240.400024,1240.400024,1232.579956,1233.849976,4547310000
1240.459961,1246.72998,1240.339966,1242.52002,4361240000
1241.589966,1246.589966,1238.170044,1241.839966,4132350000
1235.22998,1244.25,1234.01001,1241.579956,4407340000
1242.869995,1243.75,1232.849976,1236.339966,4736820000
1243.910034,1245.810059,1239.869995,1243.630005,4632470000
1247.079956,1250.199951,1241.51001,1245.76001,3548140000
1254.599976,1255.819946,1249.430054,1249.430054,3479670000
1258.839966,1259.390015,1254.939941,1254.939941,1285590000
1256.77002,1258.589966,1254.050049,1257.530029,2515020000
1257.540039,1258.430054,1251.47998,1254.660034,1992470000
1258.51001,1259.900024,1256.219971,1259.099976,2478450000
1259.780029,1262.599976,1258.780029,1258.780029,2214380000
1257.880005,1261.089966,1256.319946,1259.439941,1970720000
1257.640015,1259.339966,1254.189941,1256.76001,1799770000
1271.869995,1276.170044,1257.619995,1257.619995,4286670000
1270.199951,1274.119995,1262.660034,1272.949951,4796420000
1276.560059,1277.630005,1265.359985,1268.780029,4764920000
1273.849976,1278.170044,1270.430054,1276.290039,4844100000
1271.5,1276.829956,1261.699951,1274.410034,4963110000
1269.75,1271.52002,1262.180054,1270.839966,4036450000
1274.47998,1277.25,1269.619995,1272.579956,4050750000
1285.959961,1286.869995,1275.650024,1275.650024,4226940000
1283.76001,1286.699951,1280.469971,1285.780029,4310840000
1293.23999,1293.23999,1281.23999,1282.900024,4661590000
1295.02002,1296.060059,1290.160034,1293.219971,5284990000
1281.920044,1294.599976,1278.920044,1294.52002,4743710000
1280.26001,1283.349976,1271.26001,1280.849976,4935320000
1283.349976,1291.209961,1282.069946,1283.630005,4935320000
1290.839966,1291.930054,1282.469971,1283.290039,3902470000
1291.180054,1291.26001,1281.069946,1288.170044,4595380000
1296.630005,1299.73999,1291.969971,1291.969971,4730980000
1299.540039,1301.290039,1294.410034,1297.51001,4309190000
1276.339966,1302.670044,1275.099976,1299.630005,5618630000
1286.119995,1287.170044,1276.5,1276.5,4167160000
1307.589966,1308.859985,1289.140015,1289.140015,5164500000
1304.030029,1307.609985,1302.619995,1305.910034,4098260000
1307.099976,1308.599976,1294.829956,1302.77002,4370990000
